"","VEND","PANID","UNITS","OUTLET","DOLLARS","ITEM","F","D","PR","VOL_EQ","SIZE","FLAVOR.SCENT","FORM","PACKAGE","PRODUCT.TYPE","STORE.LOCATION","ADDITIVES","TYPE.OF.FORMULAT","COLOR","COUNT","VENDORITEMCOUNT"
"2359","35000","1212472",1,"GR",3.49,"74003","NONE",1,0,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2360","35000","1803163",1,"GR",3.49,"74003","NONE",1,0,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2361","35000","1803486",1,"GR",3.49,"74003","NONE",1,0,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2362","35000","1185587",1,"GR",3.49,"74003","NONE",0,0,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2363","35000","1806794",1,"GR",3.49,"74003","NONE",0,0,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2364","35000","1304840",1,"GR",1.99,"74003","B",1,1,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2365","35000","1803486",1,"GR",1.99,"74003","B",1,1,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2366","35000","1202291",1,"GR",1.99,"74003","B",1,1,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2367","35000","1122804",1,"GR",3.49,"74003","NONE",0,0,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2368","35000","1212472",1,"GR",3.49,"74003","NONE",0,0,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2369","35000","1117531",1,"GR",1.99,"74003","B",2,1,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2370","35000","1318907",1,"GR",1.99,"74003","B",2,1,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2371","35000","1311050",1,"GR",1.99,"74003","B",2,1,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2372","35000","1212472",2,"GR",6.98,"74003","NONE",0,0,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2373","35000","1181487",1,"GR",3.49,"74003","NONE",0,0,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2374","35000","1803486",2,"GR",4,"74003","B",0,1,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2375","35000","1100784",1,"GR",2,"74003","B",0,1,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2376","35000","1806588",2,"GR",6.98,"74003","NONE",0,0,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2377","35000","1197459",1,"GR",3.49,"74003","NONE",0,0,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2378","35000","3322107",1,"GR",2.89,"74003","NONE",0,0,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2379","35000","1165167",1,"GR",3.59,"74003","C",0,0,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2380","35000","1193169",1,"DR",1.99,"74003","B",0,1,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2381","35000","1406231",1,"GR",2.61,"74003","NONE",0,1,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2382","35000","1111559",1,"GR",2.07,"74003","NONE",2,1,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2383","35000","1185140",1,"GR",2.3,"74003","B",2,1,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2384","35000","1199919",1,"GR",2.38,"74003","B",2,1,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2385","35000","1304758",1,"GR",2.61,"74003","NONE",0,1,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2386","35000","1202424",2,"GR",5.98,"74003","NONE",0,0,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2387","35000","1314997",1,"GR",2,"74003","NONE",2,1,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2388","35000","1221002",1,"GR",2.99,"74003","NONE",0,0,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2389","35000","1804518",1,"GR",2.99,"74003","NONE",0,0,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2390","35000","1101055",1,"GR",2.99,"74003","NONE",0,0,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2391","35000","1408856",2,"GR",3.98,"74003","B",2,1,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2392","35000","1101055",1,"GR",2.99,"74003","NONE",0,0,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2393","35000","1216903",3,"GR",8.97,"74003","NONE",0,0,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2394","35000","1405498",4,"GR",11.96,"74003","NONE",0,0,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2395","35000","1193169",1,"GR",2.99,"74003","NONE",0,0,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2396","35000","1132787",1,"GR",1.87,"74003","B",0,1,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2397","35000","1216903",5,"GR",14.95,"74003","NONE",0,0,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2398","35000","1804518",1,"GR",2.99,"74003","NONE",0,0,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2399","35000","1163584",2,"DR",3.98,"74003","B",0,1,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2400","35000","1403238",1,"GR",2,"74003","A",0,1,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2401","35000","1402479",1,"GR",3.49,"74003","NONE",0,0,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2402","35000","1215608",1,"GR",2.5,"74003","B",0,1,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2403","35000","1408856",2,"GR",5,"74003","B",0,1,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2404","35000","1305482",2,"GR",5,"74003","NONE",0,1,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2405","35000","1197731",1,"GR",2.09,"74003","A",1,1,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2406","35000","1305482",1,"GR",2.5,"74003","A",0,1,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2407","35000","1141960",2,"GR",4.18,"74003","A",1,1,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117
"2408","35000","1403238",2,"DR",5.98,"74004","B",0,1,0.4875,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","MISSING",1,117
"2409","35000","1120618",2,"DR",3.48,"74004","A",0,1,0.4875,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","MISSING",1,117
"2410","35000","1223057",1,"GR",2.99,"74004","NONE",0,1,0.4875,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","MISSING",1,117
"2411","35000","1305482",1,"GR",3.99,"74004","NONE",0,1,0.4875,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","MISSING",1,117
"2412","35000","1405746",1,"GR",2.24,"74004","NONE",0,1,0.4875,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","MISSING",1,117
"2413","35000","1182634",1,"GR",2.24,"74004","NONE",0,1,0.4875,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","MISSING",1,117
"2414","35000","1312983",1,"GR",3.49,"74004","NONE",0,0,0.4875,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","MISSING",1,117
"2415","35000","1226704",1,"GR",3.99,"74004","NONE",0,0,0.4875,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","MISSING",1,117
"2416","35000","1181123",1,"GR",2.58,"50900","NONE",0,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2417","35000","1230623",1,"GR",2.58,"50900","NONE",0,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2418","35000","1301689",3,"GR",7.74,"50900","NONE",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2419","35000","3107201",1,"GR",0.99,"50900","B",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2420","35000","3803874",1,"GR",0.99,"50900","B",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2421","35000","3355768",1,"GR",0.99,"50900","B",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2422","35000","3119412",1,"GR",0.99,"50900","B",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2423","35000","3818880",1,"GR",0.99,"50900","B",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2424","35000","3401380",1,"GR",0.99,"50900","B",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2425","35000","3105940",1,"GR",0.99,"50900","B",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2426","35000","3375022",2,"GR",1.98,"50900","B",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2427","35000","3817353",4,"GR",3.96,"50900","B",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2428","35000","3134668",2,"GR",1.98,"50900","B",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2429","35000","3842971",1,"GR",0.99,"50900","B",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2430","35000","3402222",1,"GR",2.49,"50900","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2431","35000","3304543",2,"GR",4.98,"50900","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2432","35000","3817353",2,"GR",4.98,"50900","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2433","35000","3130575",1,"GR",1.3,"50900","A",2,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2434","35000","3346627",2,"GR",2.6,"50900","A",2,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2435","35000","3130575",2,"GR",4.7,"50900","NONE",2,0,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2436","35000","3347393",2,"GR",4.7,"50900","NONE",2,0,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2437","35000","3303594",2,"GR",5.18,"50900","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2438","35000","3150425",1,"GR",2.35,"50900","NONE",1,0,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2439","35000","3375378",1,"GR",0.99,"50900","A",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2440","35000","3355768",2,"GR",1.98,"50900","A",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2441","35000","3355768",3,"GR",2.97,"50900","A",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2442","35000","3161307",1,"GR",0.99,"50900","A",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2443","35000","3130724",1,"GR",0.99,"50900","A",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2444","35000","3310466",4,"GR",5.16,"50900","NONE",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2445","35000","3159251",2,"GR",2.58,"50900","NONE",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2446","35000","3109066",6,"GR",7.74,"50900","NONE",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2447","35000","3169805",2,"GR",2.58,"50900","NONE",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2448","35000","3116574",2,"GR",2.58,"50900","NONE",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2449","35000","3150425",2,"GR",2.58,"50900","NONE",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2450","35000","3324632",2,"GR",2.58,"50900","NONE",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2451","35000","3805465",1,"GR",2.69,"50900","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2452","35000","3165910",1,"GR",2.69,"50900","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2453","35000","3134304",1,"GR",2.69,"50900","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2454","35000","3805465",1,"GR",2.69,"50900","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2455","35000","3825133",1,"GR",2.69,"50900","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2456","35000","3804070",1,"GR",2.69,"50900","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2457","35000","3359349",2,"GR",3.24,"50900","NONE",0,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2458","35000","3180356",2,"GR",3.24,"50900","NONE",0,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2459","35000","3308577",8,"GR",12.96,"50900","NONE",0,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2460","35000","3334896",2,"GR",3.24,"50900","NONE",0,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2461","35000","3303032",4,"GR",6.48,"50900","NONE",0,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2462","35000","3357152",2,"GR",3.24,"50900","NONE",0,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2463","35000","1169458",1,"GR",2.99,"50900","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2464","35000","1146258",1,"GR",1.79,"50900","A",0,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2465","35000","1403238",1,"GR",1.79,"50900","A",0,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2466","35000","1121004",1,"GR",1.49,"50900","A",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2467","35000","1100032",1,"GR",1.49,"50900","A",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2468","35000","1131466",1,"GR",1.49,"50900","A",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2469","35000","1197384",2,"GR",2.98,"50900","A",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2470","35000","1207043",1,"GR",2.99,"50900","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2471","35000","1309385",3,"GR",8.97,"50900","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2472","35000","1218529",3,"GR",8.97,"50900","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2473","35000","1188250",3,"GR",2.94,"50900","A",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117
"2474","35000","1123422",1,"GR",2.49,"74118","NONE",0,0,0.2625,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHT ANT GNGTRTCNTANT","BLUE & WHITE",1,117
